date,SO2_OesteAvdaArgentina,SO2_EsteAvdaCastilla,NO2_OesteAvdaArgentina,NO_EsteAvdaCastilla,NO2_OesteAvdaArgentina,NO2_EsteAvdaCastilla,CO_OesteAvdaArgentina,CO_EsteAvdaCastilla,PM10_OesteAvdaArgentina,PM10_EsteAvdaCastilla,O3_OesteAvdaArgentina,O3_EsteAvdaCastilla,SO2_GijonGlobal,NO_GijonGlobal,NO2_GijonGlobal,CO_GijonGlobal,PM10_GijonGlobal,O3_GijonGlobal
2022-03-18,9.0,6.0,44.0,81.0,44.0,50.0,1.59,0.58,82.0,47.0,48.0,71.0,9.0,81.0,54.0,1.59,82.0,86.0
2020-01-26,27.0,8.0,64.0,51.0,64.0,41.0,6.26,0.7,58.0,140.0,53.0,41.0,27.0,95.0,69.0,6.26,140.0,70.0
2019-05-08,29.0,13.0,52.0,10.0,52.0,40.0,1.3,1.37,158.0,159.0,78.0,79.0,29.0,25.0,53.0,1.37,171.0,100.0
2022-08-16,19.0,2.0,40.0,6.0,40.0,32.0,0.7,0.5,90.0,46.0,78.0,92.0,19.0,21.0,40.0,0.9,91.0,92.0
2020-11-03,9.0,5.0,47.0,19.0,47.0,45.0,1.01,0.25,46.0,71.0,65.0,64.0,9.0,36.0,68.0,1.01,85.0,71.0
2021-08-24,2.0,3.0,17.0,6.0,17.0,15.0,0.12,0.49,42.0,41.0,80.0,84.0,3.0,7.0,21.0,0.49,47.0,89.0
2022-01-14,21.0,9.0,40.0,131.0,40.0,58.0,5.25,0.83,145.0,47.0,28.0,34.0,28.0,139.0,77.0,5.25,145.0,42.0
2021-01-24,17.0,5.0,25.0,4.0,25.0,33.0,1.79,0.62,53.0,41.0,65.0,82.0,17.0,9.0,40.0,1.79,53.0,87.0
2023-08-12,2.0,5.0,30.33333333333333,3.0,30.33333333333333,24.0,0.17,0.24,31.0,32.0,83.0,79.0,7.0,10.0,30.0,1.07,45.0,83.0
2021-08-18,4.0,11.0,20.0,8.0,20.0,15.0,0.12,0.61,36.0,18.0,83.0,77.0,11.0,8.0,41.0,0.61,36.0,85.0
2022-09-17,3.0,2.0,8.0,3.0,8.0,6.0,0.11,0.27,48.0,41.0,95.0,85.0,4.0,3.0,8.0,0.27,48.0,95.0
2021-09-16,4.0,4.0,28.0,15.0,28.0,34.0,0.11,0.38,53.0,49.0,67.0,71.0,5.0,75.0,48.0,0.38,53.0,77.0
2022-02-08,12.0,25.0,63.0,70.0,63.0,43.0,0.34,0.66,85.0,42.0,59.0,70.0,25.0,93.0,69.0,0.72,85.0,93.0
2019-08-06,3.0,1.0,30.0,26.0,30.0,38.0,0.53,0.61,36.0,32.0,52.0,66.0,17.0,28.0,40.0,1.17,42.0,66.0
2020-09-14,7.0,3.0,55.0,36.0,55.0,65.0,1.27,1.1,108.0,147.0,67.0,83.0,15.0,72.0,70.0,1.27,202.0,92.0
2022-03-24,20.0,9.0,41.0,34.0,41.0,47.0,0.64,1.02,123.0,71.0,71.0,110.0,20.0,74.0,48.0,1.02,123.0,131.0
2022-02-16,32.0,9.0,39.0,12.0,39.0,41.0,2.76,0.7,56.0,86.0,55.0,78.0,32.0,25.0,57.0,2.76,86.0,97.0
2019-09-28,6.0,5.0,39.0,10.0,39.0,34.0,0.97,0.41,64.0,54.0,89.0,78.0,8.0,37.0,52.0,0.97,73.0,89.0
2023-01-13,13.0,4.0,59.0,72.0,59.0,54.0,6.54,0.53,173.0,100.0,63.0,60.0,13.0,98.0,75.0,6.54,173.0,67.0
2022-02-27,26.0,7.0,48.0,19.0,48.0,40.0,2.33,0.82,88.0,82.0,71.0,87.0,26.0,19.0,53.0,2.33,88.0,108.0
2021-06-07,5.0,2.0,16.0,10.0,16.0,20.0,0.14,0.24,39.0,24.0,69.0,71.0,5.0,12.0,32.0,0.41,39.0,82.0
2021-01-09,10.0,8.0,45.0,19.0,45.0,42.0,1.22,0.55,44.0,23.0,55.0,63.0,10.0,36.0,48.0,1.22,44.0,63.0
2023-06-08,3.0,5.0,37.0,15.0,37.0,28.0,0.25,0.68,70.0,58.0,98.0,103.0,5.0,32.0,41.0,0.92,70.0,103.0
2022-05-04,8.0,2.0,47.0,16.0,47.0,54.0,1.18,0.46,71.0,40.0,67.0,102.0,8.0,36.0,54.0,1.18,71.0,122.0
2019-12-11,38.0,1.0,46.0,22.0,46.0,49.0,3.12,0.6,40.0,29.0,66.0,66.0,38.0,29.0,49.0,3.12,43.0,82.0
2021-02-02,14.0,6.0,63.0,47.0,63.0,43.0,1.18,1.11,115.0,111.0,20.0,34.0,14.0,133.0,63.0,1.44,115.0,34.0
2022-08-26,3.0,2.0,16.0,5.0,16.0,12.0,0.11,0.4,31.0,26.0,79.0,66.0,4.0,6.0,16.0,0.4,38.0,79.0
2023-08-27,11.0,5.0,26.0,5.0,26.0,24.0,0.83,0.66,62.0,29.0,71.0,67.0,11.0,6.0,26.0,0.83,62.0,71.0
2020-03-05,54.0,8.0,41.0,20.0,41.0,63.0,1.84,0.91,69.0,54.0,61.0,73.0,54.0,20.0,63.0,1.84,69.0,98.0
2020-01-22,4.0,8.0,62.0,35.0,62.0,34.0,0.67,0.62,55.0,36.0,37.0,53.0,10.0,179.0,71.0,0.89,69.0,53.0
2019-03-03,19.0,9.0,40.0,24.0,40.0,50.0,7.38,0.77,50.0,202.0,79.0,64.0,30.0,35.0,57.0,7.38,202.0,90.0
2022-10-19,8.0,4.0,46.0,20.0,46.0,25.0,0.4,0.48,110.0,47.0,74.0,55.0,10.0,69.0,56.0,0.48,110.0,74.0
2019-10-12,4.0,3.0,20.0,6.0,20.0,21.0,0.83,0.36,41.0,30.0,82.0,82.0,6.0,13.0,29.0,0.83,44.0,89.0
2019-03-19,6.0,5.0,69.0,33.0,69.0,58.0,0.97,0.56,28.0,24.0,70.0,80.0,8.0,44.0,84.0,0.97,49.0,93.0
2021-09-07,7.0,5.0,71.0,13.0,71.0,56.0,0.81,1.44,92.0,50.0,75.0,89.0,30.0,56.0,77.0,1.44,92.0,95.0
2020-04-06,2.0,2.0,19.0,2.0,19.0,21.0,0.28,0.28,28.0,27.0,68.0,80.0,3.0,6.0,32.0,0.31,30.0,98.0
2022-11-23,39.0,5.0,65.0,5.0,65.0,38.0,0.94,0.59,72.0,117.0,67.0,46.0,39.0,67.0,77.0,1.32,117.0,71.0
2020-12-02,5.0,28.0,49.0,41.0,49.0,49.0,0.4,0.64,65.0,37.0,64.0,66.0,28.0,109.0,69.0,0.69,71.0,71.0
2020-05-04,3.0,4.0,42.0,27.0,42.0,24.0,1.09,0.6,86.0,139.0,74.0,73.0,5.0,167.0,67.0,1.09,146.0,89.0
2019-03-24,7.0,3.0,29.0,6.0,29.0,25.0,0.94,0.47,57.0,51.0,103.0,115.0,7.0,13.0,54.0,0.94,57.0,129.0
2020-02-08,5.0,3.0,44.0,17.0,44.0,33.0,0.85,0.55,58.0,40.0,57.0,75.0,10.0,57.0,62.0,0.89,59.0,76.0
2020-05-14,3.0,4.0,13.0,7.0,13.0,13.0,0.86,0.3,33.0,36.0,68.0,68.0,6.0,7.0,15.0,0.86,52.0,83.0
2021-11-24,5.0,4.0,25.0,5.0,25.0,12.0,0.37,0.35,97.0,36.0,55.0,67.0,5.0,21.0,37.0,0.6,97.0,73.0
2020-02-22,30.0,4.0,39.0,42.0,39.0,24.0,9.51,0.56,69.0,103.0,61.0,74.0,30.0,42.0,47.0,9.51,103.0,87.0
2020-04-22,3.0,2.0,45.0,17.0,45.0,36.0,1.45,0.54,46.0,65.0,76.0,89.0,5.0,19.0,49.0,1.45,65.0,104.0
2023-08-18,3.0,4.0,36.0,9.0,36.0,32.0,0.39,0.38,70.0,28.0,98.0,96.0,5.0,40.0,43.0,0.65,70.0,98.0
2019-06-06,33.0,14.0,36.0,27.0,36.0,36.0,5.29,0.73,45.0,21.0,67.0,78.0,33.0,73.0,45.0,5.29,45.0,84.0
2022-06-22,5.0,1.0,33.0,9.0,33.0,35.0,0.13,0.84,47.0,38.0,44.0,75.0,13.0,15.0,37.0,0.84,51.0,80.0
2021-07-11,3.0,10.0,14.0,4.0,14.0,22.0,0.52,1.39,59.0,25.0,58.0,57.0,23.0,11.0,33.0,1.97,59.0,65.0
2019-12-04,11.0,6.0,74.0,124.0,74.0,51.0,0.95,1.11,61.0,45.0,28.0,13.0,11.0,150.0,74.0,1.11,111.0,41.0
2020-04-19,3.0,5.0,11.0,2.0,11.0,9.0,0.89,0.3,22.0,14.0,72.0,82.0,5.0,12.0,11.0,0.89,22.0,101.0
2022-04-29,12.0,4.0,41.0,22.0,41.0,45.0,0.74,0.37,81.0,31.0,62.0,90.0,12.0,49.0,45.0,0.74,81.0,108.0
2020-09-06,3.0,2.0,13.0,5.0,13.0,9.0,1.02,0.19,21.0,19.0,63.0,68.0,3.0,37.0,15.0,1.02,28.0,87.0
2019-10-24,14.0,4.0,60.0,30.0,60.0,47.0,0.73,0.56,90.0,25.0,63.0,64.0,31.0,68.0,61.0,1.06,90.0,68.0
2020-02-06,20.0,12.0,59.0,101.0,59.0,50.0,0.55,0.92,107.0,101.0,39.0,40.0,20.0,239.0,109.0,1.09,107.0,40.0
2021-10-20,12.0,5.0,49.0,32.0,49.0,34.0,1.24,0.87,82.0,50.0,65.0,63.0,22.0,86.0,49.0,1.24,82.0,77.0
2020-09-02,4.0,7.0,34.0,29.0,34.0,38.0,0.99,0.68,41.0,15.0,64.0,76.0,7.0,76.0,56.0,0.99,41.0,85.0
2022-06-21,6.0,1.0,35.0,13.0,35.0,24.0,0.58,0.71,77.0,53.0,40.0,79.0,9.0,24.0,35.0,0.71,77.0,86.0
2022-10-09,4.0,6.0,20.0,9.0,20.0,18.0,2.73,0.42,78.0,86.0,97.0,87.0,8.0,11.0,20.0,2.73,86.0,97.0
2019-09-11,3.0,2.0,40.0,26.0,40.0,42.0,0.68,0.49,39.0,50.0,65.0,60.0,4.0,60.0,57.0,0.68,52.0,70.0
2021-05-19,6.0,3.0,32.0,35.0,32.0,37.0,0.32,1.14,61.0,43.0,63.0,79.0,11.0,41.0,37.0,1.14,61.0,79.0
2023-09-01,3.0,4.0,29.0,10.0,29.0,26.0,0.36,0.29,41.0,29.0,95.0,96.0,11.0,19.0,29.0,0.81,51.0,96.0
2021-09-24,3.0,3.0,34.0,6.0,34.0,35.0,0.55,0.95,92.0,39.0,70.0,76.0,4.0,20.0,49.0,0.95,92.0,86.0
2021-09-21,5.0,4.0,32.0,29.0,32.0,37.0,0.39,0.44,48.0,40.0,61.0,67.0,5.0,38.0,40.0,0.44,48.0,72.0
2019-09-03,3.0,2.0,33.0,49.0,33.0,42.0,0.54,0.39,53.0,70.0,94.0,85.0,7.0,154.0,68.0,0.54,82.0,97.0
2023-10-14,4.0,5.0,15.0,4.0,15.0,13.0,0.13,0.34,43.0,25.0,76.0,80.0,5.0,8.0,28.0,0.54,43.0,85.0
2020-02-19,18.0,5.0,51.0,83.0,51.0,35.0,1.95,0.59,87.0,62.0,58.0,72.0,18.0,83.0,81.0,1.95,95.0,76.0
2023-12-27,27.0,10.0,56.0,121.0,56.0,58.0,0.61,1.13,102.0,75.0,26.0,9.0,27.0,167.0,71.0,1.23,102.0,43.0
2019-07-23,3.0,1.0,33.0,18.0,33.0,23.0,0.6,0.85,62.0,52.0,54.0,71.0,38.0,39.0,37.0,0.99,70.0,71.0
2021-06-05,4.0,2.0,26.0,7.0,26.0,16.0,0.69,0.22,93.0,124.0,82.0,87.0,6.0,34.0,30.0,0.69,124.0,90.0
2023-06-02,8.0,5.0,36.0,8.0,36.0,32.0,0.5,0.72,69.0,63.0,112.0,129.0,8.0,13.0,36.0,0.72,69.0,143.0
2021-02-08,19.0,7.0,60.0,57.0,60.0,58.0,1.58,0.99,62.0,28.0,57.0,64.0,19.0,57.0,74.0,1.58,62.0,74.0
2020-03-28,18.0,3.0,34.0,7.0,34.0,20.0,0.52,0.45,56.0,52.0,87.0,102.0,18.0,10.0,34.0,0.63,63.0,130.0
2019-05-12,5.0,4.0,11.0,4.0,11.0,12.0,1.03,0.31,30.0,26.0,86.0,84.0,6.0,12.0,12.0,1.03,30.0,108.0
2022-10-31,9.0,6.0,41.0,58.0,41.0,37.0,1.11,1.31,99.0,54.0,88.0,74.0,15.0,97.0,45.0,1.31,99.0,88.0
2021-12-14,12.0,9.0,41.0,71.0,41.0,45.0,0.35,1.95,65.0,37.0,45.0,40.0,12.0,148.0,47.0,1.95,75.0,48.0
2021-06-15,2.0,6.0,30.0,6.0,30.0,20.0,0.11,0.41,94.0,28.0,73.0,80.0,6.0,19.0,32.0,0.47,94.0,87.0
2023-12-13,20.0,7.0,42.0,10.0,42.0,45.0,1.02,0.45,61.0,32.0,53.0,72.0,20.0,17.0,47.0,1.02,61.0,111.0
2021-11-13,6.0,7.0,50.0,13.0,50.0,41.0,0.37,1.02,52.0,63.0,52.0,62.0,7.0,50.0,51.0,1.02,68.0,72.0
2021-10-23,9.0,5.0,39.0,38.0,39.0,45.0,1.3,0.55,142.0,24.0,60.0,61.0,9.0,76.0,60.0,1.3,142.0,67.0
2020-01-21,4.0,2.0,58.0,7.0,58.0,29.0,2.07,0.32,116.0,24.0,47.0,60.0,5.0,96.0,63.0,2.07,116.0,70.0
2021-02-24,78.0,4.0,79.0,44.0,79.0,62.0,2.67,0.58,109.0,280.0,66.0,83.0,78.0,205.0,97.0,2.67,280.0,91.0
2020-01-19,4.0,2.0,12.0,2.0,12.0,14.0,0.3,0.34,35.0,31.0,68.0,77.0,4.0,6.0,20.0,0.35,50.0,96.0
2021-05-10,15.0,3.0,40.0,33.0,40.0,37.0,1.44,0.4,74.0,38.0,63.0,79.0,15.0,61.0,47.0,1.44,74.0,79.0
2021-01-15,13.0,9.0,66.0,99.0,66.0,48.0,5.9,0.83,66.0,36.0,50.0,60.0,13.0,110.0,70.0,5.9,88.0,64.0
2023-06-20,4.0,6.0,35.0,3.0,35.0,27.0,0.43,0.52,31.0,15.0,71.0,65.0,6.0,20.0,50.0,0.81,35.0,71.0
2023-09-10,2.0,4.0,24.0,4.0,24.0,13.0,0.23,0.36,30.0,31.0,106.0,100.0,10.0,14.0,24.0,0.72,45.0,106.0
2022-05-19,5.0,3.0,45.0,10.0,45.0,39.0,0.13,0.64,58.0,30.0,52.0,81.0,6.0,69.0,54.0,0.64,58.0,89.0
2020-08-21,5.0,3.0,35.0,21.0,35.0,35.0,0.93,0.37,44.0,46.0,51.0,65.0,5.0,60.0,41.0,0.93,58.0,77.0
2023-12-23,10.0,7.0,57.0,30.0,57.0,37.0,0.53,0.55,63.0,52.0,55.0,68.0,10.0,64.0,60.0,1.08,76.0,99.0
2020-05-19,3.0,2.0,30.0,13.0,30.0,28.0,1.22,0.39,68.0,34.0,77.0,89.0,3.0,21.0,34.0,1.22,68.0,102.0
2019-02-08,27.0,10.0,58.0,97.0,58.0,68.0,3.0,0.98,60.0,130.0,75.0,42.0,27.0,128.0,85.0,3.0,130.0,75.0
2020-03-02,37.0,13.0,46.0,29.0,46.0,56.0,1.61,0.81,54.0,47.0,68.0,78.0,37.0,29.0,58.0,1.61,54.0,101.0
2019-11-27,49.0,5.0,50.0,22.0,50.0,55.0,3.8,0.84,37.0,22.0,60.0,68.0,49.0,30.0,63.0,3.8,37.0,87.0
2022-12-24,4.0,3.0,29.0,11.0,29.0,26.0,0.25,0.34,37.0,39.0,79.0,67.0,9.0,37.0,42.0,0.53,49.0,79.0
2020-09-26,17.0,3.0,23.0,6.0,23.0,29.0,2.58,0.66,40.0,20.0,65.0,64.0,17.0,21.0,29.0,2.58,40.0,81.0
2020-03-24,3.0,4.0,29.0,12.0,29.0,18.0,0.36,0.32,59.0,46.0,70.0,79.0,4.0,12.0,29.0,0.38,59.0,99.0
2022-04-03,6.0,1.0,18.0,3.0,18.0,17.0,0.34,0.3,28.0,14.0,65.0,90.0,6.0,14.0,22.0,0.5,28.0,116.0
2023-09-19,3.0,4.0,62.0,26.0,62.0,30.0,0.53,0.45,90.0,27.0,122.0,104.0,12.0,51.0,62.0,0.7,90.0,122.0
2019-11-30,16.0,3.0,48.0,36.0,48.0,50.0,2.91,0.97,38.0,33.0,65.0,56.0,16.0,51.0,70.0,2.91,38.0,78.0
2021-01-06,3.0,10.0,45.0,45.0,45.0,37.0,1.51,1.08,42.0,48.0,42.0,47.0,10.0,66.0,52.0,1.51,79.0,50.0
2023-08-03,32.0,10.0,22.0,7.0,22.0,28.0,1.4,1.13,68.0,46.0,68.0,62.0,32.0,14.0,29.0,1.4,68.0,68.0
2021-03-27,5.0,6.0,31.0,5.0,31.0,28.0,0.53,0.5,123.0,43.0,72.0,90.0,13.0,19.0,55.0,0.53,123.0,94.0
2022-05-23,13.0,6.0,40.0,19.0,40.0,36.0,0.81,1.08,61.0,30.0,34.0,70.0,28.0,27.0,50.0,1.66,61.0,75.0
2020-02-15,24.0,2.0,51.0,51.0,51.0,31.0,3.13,1.01,121.0,325.0,44.0,46.0,24.0,100.0,76.0,3.13,325.0,59.0
2020-11-30,15.0,18.0,41.0,39.0,41.0,32.0,0.4,0.42,69.0,30.0,40.0,43.0,18.0,80.0,50.0,0.99,79.0,45.0
2022-02-10,27.0,4.0,70.0,111.0,70.0,61.0,0.78,0.72,103.0,667.0,50.0,51.0,27.0,111.0,81.0,0.84,667.0,52.0
2023-04-26,2.0,4.0,23.0,24.0,23.0,27.0,1.2,0.5,38.0,30.0,71.0,54.0,5.0,36.0,27.0,1.2,40.0,71.0
2021-05-17,10.0,5.0,52.0,38.0,52.0,53.0,0.67,0.44,76.0,58.0,57.0,74.0,13.0,38.0,54.0,0.67,76.0,74.0
2021-03-25,16.0,9.0,50.0,100.0,50.0,42.0,0.49,0.76,81.0,56.0,63.0,79.0,16.0,100.0,50.0,0.76,81.0,80.0
2021-06-02,5.0,2.0,26.0,9.0,26.0,24.0,0.2,0.24,58.0,33.0,88.0,95.0,5.0,19.0,53.0,0.44,58.0,97.0
2023-11-18,17.0,5.0,45.0,35.0,45.0,38.0,0.92,0.5,106.0,47.0,47.0,55.0,17.0,56.0,61.0,0.92,106.0,83.0
2022-12-13,6.0,4.0,96.0,69.0,96.0,40.0,1.21,0.65,83.0,57.0,12.0,42.0,7.0,186.0,96.0,1.21,83.0,57.0
2020-05-23,3.0,4.0,13.0,5.0,13.0,9.0,0.35,0.43,42.0,35.0,62.0,66.0,4.0,6.0,13.0,0.54,58.0,82.0
2020-09-01,9.0,8.0,30.0,37.0,30.0,39.0,1.07,0.48,58.0,35.0,63.0,67.0,9.0,71.0,39.0,1.07,58.0,81.0
2021-08-09,5.0,5.0,27.0,12.0,27.0,27.0,0.28,0.75,61.0,32.0,58.0,67.0,10.0,34.0,41.0,0.75,61.0,73.0
2021-12-02,8.0,2.0,52.0,33.0,52.0,56.0,0.38,0.68,102.0,44.0,62.0,73.0,9.0,38.0,67.0,1.09,102.0,78.0
2019-11-28,4.0,3.0,50.0,33.0,50.0,51.0,0.51,1.25,32.0,28.0,60.0,50.0,4.0,54.0,61.0,1.44,37.0,83.0
2019-04-12,9.0,6.0,51.0,58.0,51.0,56.0,5.88,0.59,52.0,39.0,88.0,91.0,9.0,100.0,64.0,5.88,107.0,103.0
2021-11-22,4.0,5.0,44.0,21.0,44.0,48.0,0.23,0.88,43.0,42.0,58.0,67.0,5.0,32.0,53.0,0.88,43.0,70.0
2019-08-24,2.0,2.0,27.0,5.0,27.0,38.0,0.61,1.36,44.0,47.0,86.0,81.0,15.0,13.0,49.0,1.36,49.0,90.0
2019-11-16,13.0,4.0,31.0,14.0,31.0,44.0,2.21,0.54,29.0,28.0,60.0,55.0,13.0,30.0,52.0,2.21,34.0,75.0
2021-08-23,2.0,4.0,17.0,7.0,17.0,14.0,0.1,0.51,31.0,27.0,64.0,60.0,4.0,8.0,20.0,0.51,31.0,65.0
2021-08-26,3.0,2.0,31.0,6.0,31.0,30.0,0.19,0.55,47.0,34.0,78.0,84.0,4.0,48.0,41.0,0.55,47.0,90.0
2023-12-15,13.0,7.0,40.0,40.0,40.0,35.0,0.46,0.52,62.0,50.0,47.0,55.0,13.0,85.0,49.0,0.67,62.0,81.0
2023-02-15,54.0,17.0,87.0,144.0,87.0,66.0,2.47,0.68,76.0,64.0,53.0,65.0,54.0,144.0,87.0,2.47,83.0,89.0
2022-08-02,4.0,1.0,32.0,8.0,32.0,14.0,0.11,0.29,35.0,22.0,59.0,54.0,4.0,8.0,32.0,0.34,35.0,65.0
2023-05-01,2.0,5.0,16.0,3.0,16.0,9.0,0.87,0.29,19.0,15.0,76.0,63.0,5.0,11.0,16.0,0.87,26.0,76.0
2022-01-13,12.0,7.0,50.0,42.0,50.0,39.0,0.59,0.65,85.0,36.0,54.0,53.0,12.0,85.0,58.0,0.71,85.0,61.0
2019-12-28,25.0,4.0,45.0,81.0,45.0,40.0,3.42,0.89,52.0,73.0,37.0,33.0,25.0,183.0,66.0,3.42,76.0,43.0
2021-12-07,13.0,2.0,62.0,28.0,62.0,40.0,5.44,1.54,111.0,31.0,52.0,64.0,13.0,110.0,66.0,5.44,111.0,79.0
2019-01-16,29.0,27.0,57.0,134.0,57.0,60.0,4.13,1.04,68.0,47.0,67.0,37.0,31.0,134.0,68.0,4.13,68.0,67.0
2020-02-23,5.0,4.0,22.0,12.0,22.0,23.0,2.46,1.36,68.0,88.0,49.0,58.0,7.0,22.0,28.0,2.46,88.0,80.0
2022-02-05,6.0,2.0,52.0,73.0,52.0,54.0,0.3,0.79,52.0,36.0,72.0,82.0,6.0,73.0,66.0,0.79,52.0,97.0
2021-02-28,10.0,2.0,29.0,14.0,29.0,28.0,0.43,0.49,52.0,39.0,70.0,85.0,10.0,14.0,43.0,0.54,52.0,90.0
2022-03-02,6.0,5.0,46.0,9.0,46.0,39.0,1.27,0.56,42.0,40.0,46.0,74.0,19.0,30.0,70.0,1.27,42.0,79.0
2022-08-19,8.0,1.0,24.0,39.0,24.0,28.0,0.26,0.34,53.0,28.0,66.0,67.0,8.0,39.0,28.0,0.34,62.0,68.0
2022-08-13,4.0,3.0,24.0,8.0,24.0,26.0,0.15,0.42,72.0,36.0,72.0,69.0,18.0,15.0,43.0,0.96,72.0,81.0
2019-05-18,13.0,14.0,39.0,5.0,39.0,39.0,3.46,1.09,34.0,18.0,69.0,73.0,17.0,26.0,49.0,3.46,34.0,87.0
2020-12-08,10.0,2.0,22.0,11.0,22.0,35.0,0.49,0.52,38.0,25.0,59.0,66.0,10.0,11.0,38.0,0.52,38.0,70.0
2023-08-25,2.0,4.0,24.0,4.0,24.0,19.0,0.36,0.29,47.0,30.0,89.0,89.0,8.0,16.0,25.0,0.74,51.0,89.0
2019-02-13,21.0,12.0,71.0,143.0,71.0,55.0,2.31,1.05,133.0,51.0,57.0,38.0,21.0,247.0,94.0,2.31,133.0,62.0
2022-06-01,1.0,2.0,40.0,9.0,40.0,19.0,0.42,0.54,42.0,33.0,51.0,96.0,11.0,18.0,47.0,1.52,42.0,99.0
2021-08-03,5.0,5.0,29.0,20.0,29.0,32.0,1.7,1.16,119.0,30.0,61.0,61.0,9.0,20.0,40.0,1.7,119.0,68.0
2021-04-17,12.0,3.0,48.0,14.0,48.0,41.0,2.86,0.28,52.0,30.0,85.0,102.0,15.0,16.0,49.0,2.86,52.0,104.0
2020-05-09,3.0,2.0,17.0,3.0,17.0,19.0,0.86,0.66,47.0,34.0,73.0,80.0,3.0,8.0,23.0,0.86,47.0,98.0
2021-03-01,10.0,5.0,67.0,58.0,67.0,47.0,3.2,0.56,61.0,37.0,47.0,64.0,10.0,88.0,67.0,3.2,61.0,64.0
2022-11-02,26.0,3.0,50.0,61.0,50.0,42.0,6.75,0.72,105.0,111.0,66.0,60.0,26.0,71.0,62.0,6.75,111.0,66.0
2021-09-13,7.0,5.0,42.0,18.0,42.0,36.0,4.09,0.86,122.0,43.0,57.0,72.0,9.0,89.0,54.0,4.09,122.0,72.0
2020-09-13,2.0,2.0,63.0,13.0,63.0,47.0,1.97,1.22,91.0,292.0,84.0,77.0,4.0,43.0,80.0,2.2,292.0,95.0
2020-08-07,2.0,1.0,26.0,6.0,26.0,35.0,0.94,0.95,42.0,49.0,67.0,77.0,28.0,25.0,44.0,1.11,49.0,90.0
2019-07-28,6.0,4.0,23.0,10.0,23.0,23.0,1.37,0.38,35.0,25.0,70.0,65.0,6.0,12.0,34.0,1.37,35.0,70.0
2021-09-03,6.0,5.0,46.0,6.0,46.0,41.0,0.54,0.87,84.0,47.0,70.0,78.0,9.0,18.0,53.0,0.87,84.0,87.0
2019-08-03,3.0,3.0,22.0,10.0,22.0,19.0,1.19,0.39,70.0,27.0,76.0,83.0,15.0,21.0,32.0,1.19,70.0,90.0
2021-01-20,14.0,3.0,23.0,23.0,23.0,41.0,1.28,0.46,49.0,30.0,71.0,79.0,14.0,23.0,47.0,1.28,49.0,88.0
2021-07-06,5.0,3.0,19.0,9.0,19.0,25.0,0.55,0.83,61.0,58.0,60.0,66.0,20.0,14.0,31.0,0.83,61.0,66.0
2023-03-21,9.0,16.0,36.0,41.0,36.0,53.0,0.82,0.53,81.0,34.0,97.0,88.0,19.0,66.0,53.0,0.82,81.0,97.0
2019-09-30,3.0,3.0,28.0,43.0,28.0,23.0,0.85,0.53,49.0,30.0,62.0,48.0,9.0,83.0,47.0,0.85,49.0,62.0
2022-10-05,3.0,2.0,39.0,11.0,39.0,22.0,0.19,0.75,66.0,50.0,94.0,76.0,11.0,15.0,39.0,0.91,72.0,94.0
2020-04-09,2.0,1.0,28.0,6.0,28.0,20.0,0.68,0.96,44.0,50.0,58.0,64.0,2.0,6.0,28.0,0.96,50.0,84.0
2022-09-06,5.0,6.0,29.0,18.0,29.0,37.0,0.53,1.05,62.0,40.0,88.0,80.0,10.0,23.0,41.0,3.95,68.0,88.0
2020-02-24,8.0,8.0,31.0,45.0,31.0,32.0,1.14,1.37,70.0,72.0,58.0,61.0,20.0,45.0,72.0,1.37,72.0,76.0
2022-08-10,3.0,3.0,37.0,22.0,37.0,40.0,0.68,0.73,70.0,67.0,95.0,93.0,11.0,51.0,40.0,0.73,76.0,101.0
2020-12-01,12.0,17.0,51.0,129.0,51.0,47.0,0.89,0.64,100.0,48.0,51.0,49.0,17.0,129.0,60.0,0.89,100.0,54.0
2020-10-06,7.0,19.0,34.0,18.0,34.0,39.0,2.19,0.25,38.0,53.0,42.0,45.0,19.0,27.0,45.0,2.19,53.0,58.0
2021-03-08,3.0,3.0,54.0,33.0,54.0,54.0,0.35,0.52,58.0,36.0,65.0,85.0,3.0,33.0,62.0,0.55,58.0,85.0
2019-02-07,11.0,15.0,77.0,36.0,77.0,61.0,0.68,0.79,103.0,67.0,70.0,70.0,35.0,62.0,80.0,1.19,103.0,84.0
2020-11-23,18.0,7.0,53.0,106.0,53.0,47.0,2.7,0.34,87.0,80.0,51.0,53.0,18.0,106.0,56.0,2.7,87.0,54.0
2021-09-18,5.0,4.0,18.0,7.0,18.0,23.0,1.34,0.58,48.0,34.0,61.0,56.0,25.0,9.0,26.0,1.34,48.0,63.0
2019-03-31,6.0,4.0,35.0,9.0,35.0,26.0,1.25,0.95,146.0,50.0,99.0,92.33333333333331,13.0,24.0,50.0,1.25,146.0,123.0
2020-04-02,4.0,3.0,27.0,3.0,27.0,10.0,1.04,0.35,37.0,47.0,89.0,100.0,13.0,5.0,36.0,1.04,47.0,125.0
2020-06-17,6.0,4.0,28.0,13.0,28.0,36.0,0.58,0.48,63.0,22.0,61.0,71.0,9.0,13.0,38.0,0.67,63.0,86.0
2019-10-11,13.0,1.0,39.0,89.0,39.0,44.0,3.08,0.52,57.0,72.0,64.0,71.0,13.0,108.0,61.0,3.08,72.0,73.0
